,Date,Open,High,Low,Close,Volume,Dividend
1051,2015-03-04,190.35,190.82,188.98,189.67,1631613.0,0.0
1050,2015-03-05,190.13,190.72,189.07,190.08,1330072.0,0.0
1049,2015-03-06,187.58,191.4,186.58,186.91,4103633.0,0.0
1048,2015-03-09,187.3,188.79,186.57,187.93,2233659.0,0.0
1047,2015-03-10,185.59,186.14,182.71,182.71,2768460.0,0.0
1046,2015-03-11,183.3,185.84,183.01,184.18,2076270.0,0.0
1045,2015-03-12,185.94,190.0,185.94,189.95,3114792.0,0.0
1044,2015-03-13,188.87,189.74,186.16,189.34,3094199.0,0.0
1043,2015-03-16,190.04,192.49,189.9,191.9,2127659.0,0.0
1042,2015-03-17,190.97,191.24,188.8,190.57,1880463.0,0.0
1041,2015-03-18,189.67,193.04,189.2,192.32,2790127.0,0.0
1040,2015-03-19,191.76,191.76,189.09,189.97,2097000.0,0.0
1039,2015-03-20,190.47,193.918,189.9,193.13,3473782.0,0.0
1038,2015-03-23,193.27,194.25,191.96,191.96,1590324.0,0.0
1037,2015-03-24,191.94,192.51,191.16,191.28,1790318.0,0.0
1036,2015-03-25,191.08,191.23,187.35,187.35,2541359.0,0.0
1035,2015-03-26,186.52,187.97,185.02,187.24,2377041.0,0.0
1034,2015-03-27,187.19,188.48,186.27,188.06,1534039.0,0.0
1033,2015-03-30,189.24,192.0,189.19,191.02,2403773.0,0.0
1032,2015-03-31,190.34,190.55,187.97,187.97,2145466.0,0.0
1031,2015-04-01,187.94,192.33,186.96,192.23,4031448.0,0.0
1030,2015-04-02,191.73,192.73,190.85,191.55,2296301.0,0.0
1029,2015-04-06,190.18,192.64,188.95,192.05,1997035.0,0.0
1028,2015-04-07,192.52,193.64,192.24,192.39,1777983.0,0.0
1027,2015-04-08,193.04,193.85,192.2,192.56,1997262.0,0.0
1026,2015-04-09,192.86,195.09,192.41,194.89,1975662.0,0.0
1025,2015-04-10,194.65,195.86,194.09,195.64,1764216.0,0.0
1024,2015-04-13,195.32,197.38,194.77,195.58,2196136.0,0.0
1023,2015-04-14,196.98,198.49,195.71,197.72,3267415.0,0.0
1022,2015-04-15,198.21,202.14,197.39,201.1,5066095.0,0.0
1021,2015-04-16,202.7,202.87,198.7,200.21,5976908.0,0.0
1020,2015-04-17,197.84,198.25,195.65,197.35,4577858.0,0.0
1019,2015-04-20,199.07,199.6,197.92,198.1,2616642.0,0.0
1018,2015-04-21,198.97,199.5,196.58,196.84,1868271.0,0.0
1017,2015-04-22,197.91,199.1596,196.57,198.32,1938121.0,0.0
1016,2015-04-23,198.16,200.49,197.6,199.31,2043946.0,0.0
1015,2015-04-24,199.0,199.1,197.45,197.99,1445668.0,0.0
1014,2015-04-27,198.76,199.31,196.37,196.52,1758712.0,0.0
1013,2015-04-28,196.2,197.609,194.4,197.49,1909349.0,0.0
1012,2015-04-29,195.79,199.73,195.48,198.56,2480474.0,0.0
1011,2015-04-30,198.4,199.75,195.4,196.42,2732757.0,0.0
1010,2015-05-01,198.45,198.57,196.83,197.53,2029500.0,0.0
1009,2015-05-04,198.26,199.72,197.9,199.3,1581596.0,0.0
1008,2015-05-05,198.31,200.39,196.72,197.29,2287420.0,0.0
1007,2015-05-06,197.75,198.59,194.01,196.25,2433284.0,0.0
1006,2015-05-07,196.26,197.95,194.81,197.39,1795322.0,0.0
1005,2015-05-08,199.1,201.34,199.1,200.5,3191957.0,0.0
1004,2015-05-11,200.29,201.9499,200.29,201.73,1966669.0,0.0
1003,2015-05-12,200.48,201.04,198.07,200.53,2246452.0,0.0
1002,2015-05-13,200.47,201.75,199.85,201.43,2143328.0,0.0
1001,2015-05-14,202.33,202.88,201.43,202.62,1957048.0,0.0
1000,2015-05-15,202.55,202.97,201.815,202.97,1742556.0,0.0
999,2015-05-18,202.65,205.18,202.64,204.66,2163773.0,0.0
998,2015-05-19,204.99,206.2,204.55,205.4,2370071.0,0.0
997,2015-05-20,205.17,205.96,204.15,205.08,1831221.0,0.0
996,2015-05-21,204.6,205.21,204.175,204.95,2224777.0,0.0
995,2015-05-22,204.66,208.26,204.63,207.8,3040357.0,0.0
994,2015-05-26,207.52,207.52,205.0,206.38,3332385.0,0.0
993,2015-05-27,206.89,209.68,205.87,209.06,3011357.0,0.0
992,2015-05-28,208.08,208.59,207.28,208.48,3084930.0,0.65
991,2015-05-29,208.23,208.27,205.62,206.19,2255524.0,0.0
990,2015-06-01,207.32,208.82,206.89,207.81,2087363.0,0.0
989,2015-06-02,206.85,207.84,205.65400000000002,206.43,2230554.0,0.0
988,2015-06-03,207.52,210.17,206.77,208.29,2417000.0,0.0
987,2015-06-04,207.6,210.06,207.0,208.87,3462485.0,0.0
986,2015-06-05,210.7,211.94,208.55,210.45,3225056.0,0.0
985,2015-06-08,211.15,211.7,209.4501,209.79,2180658.0,0.0
984,2015-06-09,210.0,210.44,207.62,209.02,2278834.0,0.0
983,2015-06-10,209.72,213.4,209.36,213.13,2677304.0,0.0
982,2015-06-11,213.17,214.605,212.87,213.94,2024123.0,0.0
981,2015-06-12,213.48,214.01,212.01,213.06,2006235.0,0.0
980,2015-06-15,210.89,212.34,210.38,211.76,1903767.0,0.0
979,2015-06-16,211.85,213.57,211.13,213.56,1954185.0,0.0
978,2015-06-17,213.59,214.5,212.571,212.93,1778397.0,0.0
977,2015-06-18,213.45,215.01,212.01,214.6,2167188.0,0.0
976,2015-06-19,214.12,215.0,213.19,213.19,4163396.0,0.0
975,2015-06-22,215.06,216.81,215.0,216.51,2005919.0,0.0
974,2015-06-23,216.92,218.77,216.64,218.4,2735585.0,0.0
973,2015-06-24,216.2,217.0,213.7,214.43,3945027.0,0.0
972,2015-06-25,215.15,215.8,212.49,212.82,2434434.0,0.0
